,DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LON,LAT
13173,08/11/08 00:00:00,9-409,Bottom,4.9,2.3,22.5,25.7,-73.71805555555555,40.82888888888889
13176,08/11/08 00:00:00,9-412,Bottom,4.9,2.5,22.6,25.6,-73.7125,40.82222222222222
13179,08/11/08 00:00:00,9-413,Bottom,3.4,4.1,23.1,25.6,-73.71361111111112,40.80722222222222
13182,08/11/08 00:00:00,A4,Bottom,23.1,0.5,20.5,26.5,-73.735,40.87638888888889
13187,08/11/08 00:00:00,H-D,Bottom,5.2,2.5,22.8,26.1,-73.66000000000001,40.845
13190,08/11/08 00:00:00,H-C,Bottom,8.8,1.5,22.3,26.1,-73.67500000000001,40.865
13193,08/11/08 00:00:00,H-C1,Bottom,11.0,1.0,21.3,26.4,-73.69500000000001,40.88666666666666
13196,08/11/08 00:00:00,DI2,Bottom,7.0,4.7,22.4,26.1,-73.76666666666667,40.89444444444445
13199,08/11/08 00:00:00,DI1,Bottom,11.3,3.1,22.3,26.2,-73.77333333333333,40.8925
13202,08/18/08 00:00:00,A1,Bottom,22.9,1.9,22.1,25.1,-73.82666666666667,40.80333333333333
13207,08/18/08 00:00:00,A2M,Bottom,30.5,1.7,21.8,25.7,-73.78333333333333,40.80166666666666
13213,08/18/08 00:00:00,8-405,Bottom,2.4,2.2,22.4,25.0,-73.76361111111112,40.7925
13215,08/18/08 00:00:00,A3,Bottom,9.1,3.4,22.1,25.6,-73.755,40.84166666666667
13218,08/18/08 00:00:00,9-409,Bottom,3.7,2.9,22.9,25.1,-73.71805555555555,40.82888888888889
13221,08/18/08 00:00:00,9-412,Bottom,4.0,1.3,22.9,25.0,-73.7125,40.82222222222222
13224,08/18/08 00:00:00,9-413,Bottom,2.7,2.1,23.1,25.0,-73.71361111111112,40.80722222222222
13227,08/18/08 00:00:00,A4,Bottom,21.3,0.5,21.0,26.6,-73.735,40.87638888888889
13232,08/18/08 00:00:00,H-D,Bottom,5.5,1.7,22.8,25.6,-73.66000000000001,40.845
13235,08/18/08 00:00:00,H-C,Bottom,8.8,1.6,22.2,25.8,-73.67500000000001,40.865
13238,08/18/08 00:00:00,H-C1,Bottom,11.9,1.5,21.6,26.3,-73.69500000000001,40.88666666666666
13241,08/18/08 00:00:00,A5,Bottom,12.8,0.8,20.8,26.6,-73.68666666666667,40.89833333333333
13244,08/18/08 00:00:00,B4,Bottom,12.2,1.3,21.0,26.5,-73.635,40.90666666666667
13247,08/18/08 00:00:00,B3M,Bottom,18.3,1.0,20.6,26.8,-73.64500000000001,40.91999999999999
13252,08/18/08 00:00:00,B2,Bottom,19.2,0.8,20.6,26.9,-73.65333333333334,40.935
13257,08/18/08 00:00:00,B1S,Bottom,13.4,1.2,21.1,26.8,-73.66666666666667,40.94499999999999
13260,08/18/08 00:00:00,H-A3,Bottom,9.1,1.4,21.5,26.6,-73.72,40.92333333333333
13263,08/18/08 00:00:00,H-B,Bottom,13.1,0.7,20.9,26.8,-73.715,40.91333333333333
13266,08/18/08 00:00:00,DI2,Bottom,7.0,0.9,21.7,26.4,-73.76666666666667,40.89444444444445
13269,08/18/08 00:00:00,DI1,Bottom,11.3,1.5,22.2,26.2,-73.77333333333333,40.8925
13272,08/25/08 00:00:00,A1,Bottom,24.4,2.0,22.1,26.1,-73.82666666666667,40.80333333333333
13277,08/25/08 00:00:00,A2M,Bottom,30.5,1.6,21.9,26.5,-73.78333333333333,40.80166666666666
13282,08/25/08 00:00:00,8-403,Bottom,3.0,3.2,22.8,25.2,-73.76055555555556,40.77722222222222
13285,08/25/08 00:00:00,8-405,Bottom,4.0,2.6,22.5,25.8,-73.76361111111112,40.7925
13288,08/25/08 00:00:00,A3,Bottom,9.1,1.8,21.9,26.4,-73.755,40.84166666666667
13291,08/25/08 00:00:00,9-409,Bottom,4.3,2.8,22.9,25.7,-73.71805555555555,40.82888888888889
13294,08/25/08 00:00:00,9-412,Bottom,4.3,1.1,22.8,25.7,-73.7125,40.82222222222222
13297,08/25/08 00:00:00,9-413,Bottom,3.0,1.3,22.8,25.5,-73.71361111111112,40.80722222222222
13300,08/25/08 00:00:00,A4,Bottom,24.4,0.8,21.7,26.6,-73.735,40.87638888888889
13305,08/25/08 00:00:00,H-D,Bottom,4.6,0.9,22.1,26.0,-73.66000000000001,40.845
13308,08/25/08 00:00:00,H-C,Bottom,8.5,0.7,22.0,26.1,-73.67500000000001,40.865
13311,08/25/08 00:00:00,H-C1,Bottom,10.7,0.9,21.7,26.4,-73.69500000000001,40.88666666666666
13314,08/25/08 00:00:00,A5,Bottom,11.6,0.6,21.4,26.7,-73.68666666666667,40.89833333333333
13317,08/25/08 00:00:00,B4,Bottom,12.8,0.6,21.3,26.8,-73.635,40.90666666666667
13320,08/25/08 00:00:00,B3M,Bottom,16.5,0.8,21.2,26.9,-73.64500000000001,40.91999999999999
13325,08/25/08 00:00:00,B2,Bottom,17.7,0.9,21.3,26.9,-73.65333333333334,40.935
13330,08/25/08 00:00:00,B1S,Bottom,12.8,1.3,21.5,26.9,-73.66666666666667,40.94499999999999
13333,08/25/08 00:00:00,H-A3,Bottom,7.3,1.0,21.8,26.9,-73.72,40.92333333333333
13336,08/25/08 00:00:00,H-B,Bottom,12.5,0.9,21.6,26.9,-73.715,40.91333333333333
13339,08/25/08 00:00:00,DI2,Bottom,6.1,2.1,22.5,26.5,-73.76666666666667,40.89444444444445
13343,08/25/08 00:00:00,DI1,Bottom,9.5,2.7,23.0,26.2,-73.77333333333333,40.8925
13345,09/02/08 00:00:00,A1,Bottom,24.4,3.3,22.9,25.2,-73.82666666666667,40.80333333333333
13350,09/02/08 00:00:00,A2M,Bottom,30.5,3.5,21.6,25.4,-73.78333333333333,40.80166666666666
13358,09/02/08 00:00:00,A3,Bottom,9.1,3.8,22.7,25.7,-73.755,40.84166666666667
13361,09/02/08 00:00:00,9-409,Bottom,3.4,3.0,23.5,25.4,-73.71805555555555,40.82888888888889
13364,09/02/08 00:00:00,9-412,Bottom,3.7,2.3,23.5,25.3,-73.7125,40.82222222222222
13369,09/02/08 00:00:00,A4,Bottom,20.4,2.8,22.6,26.2,-73.735,40.87638888888889
13374,09/02/08 00:00:00,H-D,Bottom,5.2,2.8,23.1,25.8,-73.66000000000001,40.845
13377,09/02/08 00:00:00,H-C,Bottom,8.5,2.7,22.9,26.1,-73.67500000000001,40.865
13380,09/02/08 00:00:00,H-C1,Bottom,11.6,3.4,21.1,26.8,-73.69500000000001,40.88666666666666
13383,09/02/08 00:00:00,A5,Bottom,12.8,4.0,22.8,26.7,-73.68666666666667,40.89833333333333
13386,09/02/08 00:00:00,B4,Bottom,11.9,4.9,22.8,26.8,-73.635,40.90666666666667
13389,09/02/08 00:00:00,B3M,Bottom,18.0,3.1,22.2,26.8,-73.64500000000001,40.91999999999999
13394,09/02/08 00:00:00,B2,Bottom,19.5,3.0,22.1,26.8,-73.65333333333334,40.935
13399,09/02/08 00:00:00,B1S,Bottom,13.4,3.9,22.3,26.8,-73.66666666666667,40.94499999999999
13402,09/02/08 00:00:00,H-A3,Bottom,9.5,4.3,22.7,26.5,-73.72,40.92333333333333
13405,09/02/08 00:00:00,H-B,Bottom,13.4,2.5,22.3,26.6,-73.715,40.91333333333333
13408,09/02/08 00:00:00,DI2,Bottom,8.2,3.5,22.9,26.2,-73.76666666666667,40.89444444444445
13411,09/02/08 00:00:00,DI1,Bottom,11.3,3.8,22.9,26.1,-73.77333333333333,40.8925
13414,09/08/08 00:00:00,A1,Bottom,26.0,2.1,22.7,26.0,-73.82666666666667,40.80333333333333
13419,09/08/08 00:00:00,A2M,Bottom,30.5,1.8,22.5,26.4,-73.78333333333333,40.80166666666666
13424,09/08/08 00:00:00,8-403,Bottom,3.0,2.6,23.6,23.8,-73.76055555555556,40.77722222222222
13426,09/08/08 00:00:00,8-405,Bottom,3.7,3.6,23.1,23.9,-73.76361111111112,40.7925
13429,09/08/08 00:00:00,A3,Bottom,9.1,2.7,22.6,26.3,-73.755,40.84166666666667
13432,09/08/08 00:00:00,9-409,Bottom,4.3,3.4,23.7,25.2,-73.71805555555555,40.82888888888889
13435,09/08/08 00:00:00,9-412,Bottom,4.0,1.9,23.6,25.1,-73.7125,40.82222222222222
13438,09/08/08 00:00:00,9-413,Bottom,2.7,3.3,23.7,24.9,-73.71361111111112,40.80722222222222
13440,09/08/08 00:00:00,A4,Bottom,23.5,1.3,22.2,26.7,-73.735,40.87638888888889
13445,09/08/08 00:00:00,H-D,Bottom,4.9,4.2,23.6,25.7,-73.66000000000001,40.845
13448,09/08/08 00:00:00,H-C,Bottom,8.2,2.3,23.5,25.8,-73.67500000000001,40.865
13451,09/08/08 00:00:00,H-C1,Bottom,10.7,2.3,23.0,26.0,-73.69500000000001,40.88666666666666
13454,09/08/08 00:00:00,A5,Bottom,11.6,1.6,22.2,26.7,-73.68666666666667,40.89833333333333
13457,09/08/08 00:00:00,B4,Bottom,10.7,2.3,22.2,26.8,-73.635,40.90666666666667
13460,09/08/08 00:00:00,B3M,Bottom,16.7,2.2,22.1,26.9,-73.64500000000001,40.91999999999999
13465,09/08/08 00:00:00,B2,Bottom,17.7,2.5,22.1,26.9,-73.65333333333334,40.935
13470,09/08/08 00:00:00,B1S,Bottom,12.8,2.0,22.3,26.8,-73.66666666666667,40.94499999999999
13473,09/08/08 00:00:00,H-A3,Bottom,7.3,2.2,22.6,26.6,-73.72,40.92333333333333
13476,09/08/08 00:00:00,H-B,Bottom,12.8,1.0,22.4,26.8,-73.715,40.91333333333333
13479,09/08/08 00:00:00,DI2,Bottom,6.1,2.1,23.0,26.2,-73.76666666666667,40.89444444444445
13482,09/08/08 00:00:00,DI1,Bottom,8.8,3.0,23.2,25.9,-73.77333333333333,40.8925
13485,09/15/08 00:00:00,A1,Bottom,25.3,2.5,22.9,25.0,-73.82666666666667,40.80333333333333
13490,09/15/08 00:00:00,A2M,Bottom,30.5,2.4,22.6,25.6,-73.78333333333333,40.80166666666666
13495,09/15/08 00:00:00,8-403,Bottom,2.4,3.6,22.7,25.2,-73.76055555555556,40.77722222222222
13497,09/15/08 00:00:00,8-405,Bottom,3.4,3.0,22.6,25.5,-73.76361111111112,40.7925
13500,09/15/08 00:00:00,A3,Bottom,9.5,1.5,22.2,26.4,-73.755,40.84166666666667
13503,09/15/08 00:00:00,9-409,Bottom,4.6,3.5,22.9,25.4,-73.71805555555555,40.82888888888889
13506,09/15/08 00:00:00,9-412,Bottom,4.6,3.5,22.8,25.2,-73.7125,40.82222222222222
13509,09/15/08 00:00:00,9-413,Bottom,3.7,2.6,22.8,25.3,-73.71361111111112,40.80722222222222
13512,09/15/08 00:00:00,A4,Bottom,24.4,1.3,22.2,26.6,-73.735,40.87638888888889
13517,09/15/08 00:00:00,H-D,Bottom,6.1,2.2,22.5,26.0,-73.66000000000001,40.845
13520,09/15/08 00:00:00,H-C,Bottom,9.5,3.4,22.5,26.0,-73.67500000000001,40.865
13523,09/15/08 00:00:00,H-C1,Bottom,12.5,3.2,22.4,26.2,-73.69500000000001,40.88666666666666
13526,09/15/08 00:00:00,A5,Bottom,13.4,4.4,22.7,26.1,-73.68666666666667,40.89833333333333
13529,09/15/08 00:00:00,B4,Bottom,12.2,3.8,22.5,26.3,-73.635,40.90666666666667
13532,09/15/08 00:00:00,B3M,Bottom,18.3,2.2,22.1,26.7,-73.64500000000001,40.91999999999999
13537,09/15/08 00:00:00,B2,Bottom,18.8,2.1,21.7,27.1,-73.65333333333334,40.935
13542,09/15/08 00:00:00,B1S,Bottom,13.4,2.1,21.7,27.1,-73.66666666666667,40.94499999999999
13545,09/15/08 00:00:00,H-A3,Bottom,9.1,1.5,21.8,26.9,-73.72,40.92333333333333
13548,09/15/08 00:00:00,H-B,Bottom,13.4,1.4,21.8,26.7,-73.715,40.91333333333333
13551,09/15/08 00:00:00,DI2,Bottom,8.2,1.7,22.2,26.5,-73.76666666666667,40.89444444444445
13554,09/15/08 00:00:00,DI1,Bottom,5.8,1.9,22.2,26.4,-73.77333333333333,40.8925
13557,09/23/08 00:00:00,A1,Bottom,26.8,6.3,21.1,25.9,-73.82666666666667,40.80333333333333
13562,09/23/08 00:00:00,A2M,Bottom,30.5,6.1,21.0,26.2,-73.78333333333333,40.80166666666666
13567,09/23/08 00:00:00,8-403,Bottom,3.4,10.6,20.7,25.3,-73.76055555555556,40.77722222222222
13570,09/23/08 00:00:00,8-405,Bottom,4.0,5.2,20.7,25.9,-73.76361111111112,40.7925
13573,09/23/08 00:00:00,A3,Bottom,10.1,5.6,20.8,26.4,-73.755,40.84166666666667
13576,09/23/08 00:00:00,9-409,Bottom,4.3,5.8,20.7,26.0,-73.71805555555555,40.82888888888889
13579,09/23/08 00:00:00,9-412,Bottom,4.3,6.6,20.6,25.9,-73.7125,40.82222222222222
13582,09/23/08 00:00:00,9-413,Bottom,3.0,8.5,20.5,25.5,-73.71361111111112,40.80722222222222
13585,09/23/08 00:00:00,A4,Bottom,24.4,5.4,21.0,26.5,-73.735,40.87638888888889
13590,09/23/08 00:00:00,DI2,Bottom,6.7,7.3,20.8,26.5,-73.76666666666667,40.89444444444445
13593,09/23/08 00:00:00,DI1,Bottom,4.6,6.9,20.8,26.4,-73.77333333333333,40.8925
13596,06/29/09 00:00:00,A1,Bottom,22.9,5.6,17.8,22.4,-73.82666666666667,40.80333333333333
13601,06/29/09 00:00:00,A2M,Bottom,30.5,5.5,17.4,22.7,-73.78333333333333,40.80166666666666
13606,06/29/09 00:00:00,8-403,Bottom,1.8,3.5,20.1,21.0,-73.76055555555556,40.77722222222222
13608,06/29/09 00:00:00,8-405,Bottom,3.7,6.0,19.3,21.1,-73.76361111111112,40.7925
13611,06/29/09 00:00:00,A3,Bottom,11.6,5.6,17.9,22.5,-73.755,40.84166666666667
13614,06/29/09 00:00:00,9-409,Bottom,4.3,8.5,20.3,21.6,-73.71805555555555,40.82888888888889
13617,06/29/09 00:00:00,9-412,Bottom,4.0,6.2,20.1,21.5,-73.7125,40.82222222222222
13620,06/29/09 00:00:00,9-413,Bottom,2.7,5.5,20.5,21.4,-73.71361111111112,40.80722222222222
13622,06/29/09 00:00:00,A4,Bottom,21.3,5.0,16.7,22.9,-73.735,40.87638888888889
13627,06/29/09 00:00:00,H-D,Bottom,4.3,4.6,19.2,22.1,-73.66000000000001,40.845
13630,06/29/09 00:00:00,H-C,Bottom,8.2,4.1,18.6,22.2,-73.67500000000001,40.865
13633,06/29/09 00:00:00,H-C1,Bottom,10.7,5.0,17.4,22.7,-73.69500000000001,40.88666666666666
13636,06/29/09 00:00:00,A5,Bottom,12.2,5.4,16.2,23.1,-73.68666666666667,40.89833333333333
13639,06/29/09 00:00:00,B4,Bottom,10.7,5.0,17.5,22.7,-73.635,40.90666666666667
13642,06/29/09 00:00:00,B3M,Bottom,16.8,6.4,15.5,23.4,-73.64500000000001,40.91999999999999
13647,06/29/09 00:00:00,B2,Bottom,18.0,7.0,15.4,23.4,-73.65333333333334,40.935
13652,06/29/09 00:00:00,B1S,Bottom,13.1,6.1,15.8,23.3,-73.66666666666667,40.94499999999999
13655,06/29/09 00:00:00,H-A3,Bottom,7.3,6.1,17.4,22.8,-73.72,40.92333333333333
13658,06/29/09 00:00:00,H-B,Bottom,12.8,6.0,16.5,23.0,-73.715,40.91333333333333
13661,06/29/09 00:00:00,DI2,Bottom,6.1,6.7,18.7,22.4,-73.76666666666667,40.89444444444445
13664,06/29/09 00:00:00,DI1,Bottom,8.2,7.3,19.9,22.1,-73.77333333333333,40.8925
13667,07/06/09 00:00:00,A1,Bottom,23.1,5.5,18.9,21.3,-73.82666666666667,40.80333333333333
13672,07/06/09 00:00:00,A2M,Bottom,30.5,5.0,17.2,22.8,-73.78333333333333,40.80166666666666
13677,07/06/09 00:00:00,8-403,Bottom,2.4,6.1,20.0,21.3,-73.76055555555556,40.77722222222222
13679,07/06/09 00:00:00,8-405,Bottom,3.4,6.4,19.3,21.2,-73.76361111111112,40.7925
13681,07/06/09 00:00:00,A3,Bottom,10.4,4.5,16.5,23.3,-73.755,40.84166666666667
13684,07/06/09 00:00:00,9-409,Bottom,4.6,7.4,19.6,22.1,-73.71805555555555,40.82888888888889
13687,07/06/09 00:00:00,9-412,Bottom,4.6,6.2,20.5,21.5,-73.7125,40.82222222222222
13690,07/06/09 00:00:00,9-413,Bottom,3.4,9.4,21.1,21.6,-73.71361111111112,40.80722222222222
13693,07/06/09 00:00:00,A4,Bottom,24.4,4.8,15.5,23.6,-73.735,40.87638888888889
13698,07/06/09 00:00:00,H-D,Bottom,6.1,2.2,18.5,22.7,-73.66000000000001,40.845
13701,07/06/09 00:00:00,H-C,Bottom,9.8,3.0,17.6,22.9,-73.67500000000001,40.865
13704,07/06/09 00:00:00,H-C1,Bottom,12.2,4.2,16.4,23.2,-73.69500000000001,40.88666666666666
13707,07/06/09 00:00:00,A5,Bottom,13.1,5.3,15.6,23.7,-73.68666666666667,40.89833333333333
13710,07/06/09 00:00:00,B4,Bottom,12.5,4.6,15.7,23.7,-73.635,40.90666666666667
13713,07/06/09 00:00:00,B3M,Bottom,18.3,6.3,15.5,23.8,-73.64500000000001,40.91999999999999
13718,07/06/09 00:00:00,B2,Bottom,19.8,6.5,15.6,23.9,-73.65333333333334,40.935
13723,07/06/09 00:00:00,B1S,Bottom,13.4,6.8,16.7,23.5,-73.66666666666667,40.94499999999999
13726,07/06/09 00:00:00,H-A3,Bottom,9.1,7.2,16.6,23.3,-73.72,40.92333333333333
13729,07/06/09 00:00:00,H-B,Bottom,13.4,6.1,16.1,23.6,-73.715,40.91333333333333
13732,07/06/09 00:00:00,DI2,Bottom,8.2,4.9,17.6,22.8,-73.76666666666667,40.89444444444445
13735,07/06/09 00:00:00,DI1,Bottom,5.8,6.6,18.1,22.8,-73.77333333333333,40.8925
13738,07/13/09 00:00:00,A1,Bottom,24.4,4.5,17.9,23.0,-73.82666666666667,40.80333333333333
13743,07/13/09 00:00:00,A2M,Bottom,30.5,3.6,17.1,23.4,-73.78333333333333,40.80166666666666
13748,07/13/09 00:00:00,8-403,Bottom,2.1,11.4,21.0,21.8,-73.76055555555556,40.77722222222222
13750,07/13/09 00:00:00,8-405,Bottom,2.7,6.6,19.4,21.8,-73.76361111111112,40.7925
13752,07/13/09 00:00:00,A3,Bottom,10.4,5.6,18.3,23.0,-73.755,40.84166666666667
13755,07/13/09 00:00:00,9-409,Bottom,3.4,9.2,21.0,22.1,-73.71805555555555,40.82888888888889
13757,07/13/09 00:00:00,9-412,Bottom,3.0,6.1,21.0,22.2,-73.7125,40.82222222222222
13759,07/13/09 00:00:00,9-413,Bottom,2.1,9.8,21.8,22.1,-73.71361111111112,40.80722222222222
13761,07/13/09 00:00:00,A4,Bottom,19.8,3.3,17.0,23.5,-73.735,40.87638888888889
13765,07/13/09 00:00:00,H-D,Bottom,4.0,8.0,21.2,22.3,-73.66000000000001,40.845
13768,07/13/09 00:00:00,H-C,Bottom,8.2,2.9,18.1,23.1,-73.67500000000001,40.865
13771,07/13/09 00:00:00,H-C1,Bottom,10.4,3.2,17.2,23.4,-73.69500000000001,40.88666666666666
13774,07/13/09 00:00:00,A5,Bottom,11.3,2.6,16.6,23.6,-73.68666666666667,40.89833333333333
13777,07/13/09 00:00:00,B4,Bottom,11.6,3.4,16.6,23.7,-73.635,40.90666666666667
13780,07/13/09 00:00:00,B3M,Bottom,16.7,4.1,16.3,23.8,-73.64500000000001,40.91999999999999
13785,07/13/09 00:00:00,B2,Bottom,18.3,4.8,16.4,23.9,-73.65333333333334,40.935
13790,07/13/09 00:00:00,B1S,Bottom,13.1,4.6,16.7,23.8,-73.66666666666667,40.94499999999999
13793,07/13/09 00:00:00,H-A3,Bottom,7.6,5.3,18.0,23.5,-73.72,40.92333333333333
13796,07/13/09 00:00:00,H-B,Bottom,13.1,4.0,16.9,23.7,-73.715,40.91333333333333
13799,07/13/09 00:00:00,DI2,Bottom,6.7,4.3,18.5,23.2,-73.76666666666667,40.89444444444445
13802,07/13/09 00:00:00,DI1,Bottom,7.6,5.9,19.4,22.8,-73.77333333333333,40.8925
13805,07/20/09 00:00:00,A1,Bottom,26.5,5.1,19.1,22.5,-73.82666666666667,40.80333333333333
13810,07/20/09 00:00:00,A2M,Bottom,30.5,4.0,18.2,23.3,-73.78333333333333,40.80166666666666
13815,07/20/09 00:00:00,8-403,Bottom,3.7,5.2,19.7,22.5,-73.76055555555556,40.77722222222222
13818,07/20/09 00:00:00,8-405,Bottom,4.3,5.1,19.2,22.5,-73.76361111111112,40.7925
13821,07/20/09 00:00:00,A3,Bottom,11.6,3.7,17.9,23.5,-73.755,40.84166666666667
13824,07/20/09 00:00:00,9-409,Bottom,5.2,6.3,19.8,23.0,-73.71805555555555,40.82888888888889
13827,07/20/09 00:00:00,9-412,Bottom,5.2,6.9,20.4,22.8,-73.7125,40.82222222222222
13830,07/20/09 00:00:00,9-413,Bottom,4.0,5.9,21.0,22.6,-73.71361111111112,40.80722222222222
13833,07/20/09 00:00:00,A4,Bottom,20.0,3.2,17.8,23.6,-73.735,40.87638888888889
13838,07/20/09 00:00:00,H-D,Bottom,6.4,0.8,18.4,23.2,-73.66000000000001,40.845
13841,07/20/09 00:00:00,H-C,Bottom,9.5,0.7,18.0,23.4,-73.67500000000001,40.865
13844,07/20/09 00:00:00,H-C1,Bottom,12.5,1.6,17.9,23.3,-73.69500000000001,40.88666666666666
13847,07/20/09 00:00:00,A5,Bottom,13.1,2.5,16.9,23.7,-73.68666666666667,40.89833333333333
13850,07/20/09 00:00:00,B4,Bottom,13.4,3.3,17.0,23.8,-73.635,40.90666666666667
13853,07/20/09 00:00:00,B3M,Bottom,18.3,3.3,16.6,23.9,-73.64500000000001,40.91999999999999
13858,07/20/09 00:00:00,B2,Bottom,19.5,3.6,16.9,23.9,-73.65333333333334,40.935
13863,07/20/09 00:00:00,B1S,Bottom,13.4,4.1,18.0,23.7,-73.66666666666667,40.94499999999999
13866,07/20/09 00:00:00,H-A3,Bottom,9.1,5.1,18.7,23.7,-73.72,40.92333333333333
13869,07/20/09 00:00:00,H-B,Bottom,13.4,3.4,17.5,23.7,-73.715,40.91333333333333
13872,07/20/09 00:00:00,DI2,Bottom,7.9,3.4,18.3,23.6,-73.76666666666667,40.89444444444445
13875,07/20/09 00:00:00,DI1,Bottom,10.7,3.2,19.0,23.5,-73.77333333333333,40.8925
13878,07/27/09 00:00:00,A1,Bottom,23.5,4.6,20.9,22.9,-73.82666666666667,40.80333333333333
13883,07/27/09 00:00:00,A2M,Bottom,30.5,4.6,20.8,23.2,-73.78333333333333,40.80166666666666
13888,07/27/09 00:00:00,8-403,Bottom,2.1,2.5,21.8,21.8,-73.76055555555556,40.77722222222222
13890,07/27/09 00:00:00,8-405,Bottom,3.0,3.7,21.3,21.7,-73.76361111111112,40.7925
13893,07/27/09 00:00:00,A3,Bottom,9.8,4.7,20.9,23.1,-73.755,40.84166666666667
13896,07/27/09 00:00:00,9-409,Bottom,3.4,4.7,21.8,22.6,-73.71805555555555,40.82888888888889
13899,07/27/09 00:00:00,9-412,Bottom,3.0,2.9,21.6,22.7,-73.7125,40.82222222222222
13903,07/27/09 00:00:00,A4,Bottom,19.8,4.4,20.6,23.3,-73.735,40.87638888888889
13908,07/27/09 00:00:00,H-D,Bottom,4.3,3.2,21.0,23.1,-73.66000000000001,40.845
13911,07/27/09 00:00:00,H-C,Bottom,7.9,3.4,20.9,23.2,-73.67500000000001,40.865
13914,07/27/09 00:00:00,H-C1,Bottom,10.1,4.7,21.7,22.8,-73.69500000000001,40.88666666666666
13917,07/27/09 00:00:00,A5,Bottom,11.9,4.5,20.5,23.3,-73.68666666666667,40.89833333333333
13920,07/27/09 00:00:00,B4,Bottom,12.2,4.6,20.7,23.3,-73.635,40.90666666666667
13923,07/27/09 00:00:00,B3M,Bottom,16.8,5.3,20.1,23.6,-73.64500000000001,40.91999999999999
13928,07/27/09 00:00:00,B2,Bottom,16.8,5.4,20.4,23.5,-73.65333333333334,40.935
13933,07/27/09 00:00:00,B1S,Bottom,13.1,5.2,20.6,23.5,-73.66666666666667,40.94499999999999
13936,07/27/09 00:00:00,H-A3,Bottom,7.1,5.0,21.2,23.3,-73.72,40.92333333333333
13939,07/27/09 00:00:00,H-B,Bottom,12.2,5.0,20.6,23.4,-73.715,40.91333333333333
13942,07/27/09 00:00:00,DI2,Bottom,6.1,4.4,21.7,23.0,-73.76666666666667,40.89444444444445
13945,07/27/09 00:00:00,DI1,Bottom,7.6,4.4,21.9,22.9,-73.77333333333333,40.8925
13948,08/03/09 00:00:00,A1,Bottom,25.3,3.4,21.2,22.2,-73.82666666666667,40.80333333333333
13953,08/03/09 00:00:00,A2M,Bottom,30.5,2.8,20.2,23.3,-73.78333333333333,40.80166666666666
13958,08/03/09 00:00:00,8-403,Bottom,3.4,2.7,22.2,22.0,-73.76055555555556,40.77722222222222
13961,08/03/09 00:00:00,8-405,Bottom,4.0,4.0,21.7,21.5,-73.76361111111112,40.7925
13964,08/03/09 00:00:00,A3,Bottom,11.0,2.8,20.3,23.4,-73.755,40.84166666666667
13967,08/03/09 00:00:00,9-409,Bottom,4.9,3.2,21.7,22.8,-73.71805555555555,40.82888888888889
13970,08/03/09 00:00:00,9-412,Bottom,4.9,2.2,21.8,22.8,-73.7125,40.82222222222222
13973,08/03/09 00:00:00,9-413,Bottom,3.7,2.8,22.4,22.6,-73.71361111111112,40.80722222222222
13976,08/03/09 00:00:00,A4,Bottom,21.3,1.6,19.4,23.5,-73.735,40.87638888888889
13981,08/03/09 00:00:00,H-D,Bottom,6.1,3.0,22.0,22.9,-73.66000000000001,40.845
13984,08/03/09 00:00:00,H-C,Bottom,9.1,0.9,20.7,23.3,-73.67500000000001,40.865
13987,08/03/09 00:00:00,H-C1,Bottom,12.2,1.3,19.8,23.4,-73.69500000000001,40.88666666666666
13990,08/03/09 00:00:00,A5,Bottom,13.4,3.0,19.0,23.7,-73.68666666666667,40.89833333333333
13993,08/03/09 00:00:00,B4,Bottom,12.5,2.2,19.1,23.6,-73.635,40.90666666666667
13996,08/03/09 00:00:00,B3M,Bottom,18.6,3.3,18.6,23.8,-73.64500000000001,40.91999999999999
14001,08/03/09 00:00:00,B2,Bottom,19.5,3.6,18.5,23.9,-73.65333333333334,40.935
14006,08/03/09 00:00:00,B1S,Bottom,13.4,3.0,19.6,23.6,-73.66666666666667,40.94499999999999
14009,08/03/09 00:00:00,H-A3,Bottom,8.8,3.2,20.0,23.5,-73.72,40.92333333333333
14012,08/03/09 00:00:00,H-B,Bottom,13.4,3.2,19.1,23.7,-73.715,40.91333333333333
14015,08/03/09 00:00:00,DI2,Bottom,7.9,3.4,21.0,23.3,-73.76666666666667,40.89444444444445
14018,08/03/09 00:00:00,DI1,Bottom,6.7,3.0,21.1,23.3,-73.77333333333333,40.8925
14021,08/10/09 00:00:00,A1,Bottom,23.5,2.4,20.2,27.7,-73.82666666666667,40.80333333333333
14026,08/10/09 00:00:00,A2M,Bottom,30.5,1.8,19.6,28.3,-73.78333333333333,40.80166666666666
14032,08/10/09 00:00:00,8-405,Bottom,2.1,3.7,21.5,27.3,-73.76361111111112,40.7925
14034,08/10/09 00:00:00,A3,Bottom,9.1,2.3,19.9,28.1,-73.755,40.84166666666667
14037,08/10/09 00:00:00,9-409,Bottom,3.0,4.3,21.9,27.2,-73.71805555555555,40.82888888888889
14039,08/10/09 00:00:00,9-412,Bottom,3.0,1.9,21.8,27.7,-73.7125,40.82222222222222
14042,08/10/09 00:00:00,A4,Bottom,18.3,1.7,19.6,28.2,-73.735,40.87638888888889
14047,08/10/09 00:00:00,H-D,Bottom,4.6,0.9,21.3,27.9,-73.66000000000001,40.845
